 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   101.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.60824559   100.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   131.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.59694365   101.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   91.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.59582309   102.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   141.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.57845097   103.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   81.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.57420783   104.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   161.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.52118355   105.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   61.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.50283525   106.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   171.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.48379954   107.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   107.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61216192   108.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   105.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61214845   109.0000
 "MMM"   1.57077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   106.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.60122404   10.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   109.08134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61196676   110.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   104.08134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61193015   111.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   111.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61125669   112.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   101.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61116245   113.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   114.08134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.61007318   114.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   99.08134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.60987910   115.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   116.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.60842407   116.0000
 "MMM"   1.42077677   0.96013932   1.09108970   1.08555104   1.09108970   108.12930637   111.95221297   96.58134561   111.95221297   61.43364279   180.00000000   298.56635721   -115.60806645   117.0000
